user,rec,score
122,1124,4.90230131149292
122,1330,4.8362812995910645
122,288,4.786381244659424
122,949,4.6868743896484375
122,1485,4.631479740142822
122,164,4.614213466644287
122,143,4.600114822387695
122,650,4.578129291534424
122,227,4.553234100341797
122,1582,4.52439546585083
122,1333,4.523919582366943
122,165,4.509807109832764
122,1129,4.50843620300293
122,376,4.4961113929748535
122,182,4.490123271942139
123,1430,4.228878498077393
123,1299,4.119096279144287
123,1485,4.077958583831787
123,171,3.971935510635376
123,832,3.9515626430511475
123,937,3.950669527053833
123,831,3.9333341121673584
123,55,3.9270975589752197
123,498,3.922194242477417
123,63,3.9011645317077637
123,194,3.897620916366577
123,281,3.8874258995056152
123,331,3.887005567550659
123,1118,3.865622043609619
123,311,3.855078935623169
123,1255,3.854405641555786
123,78,3.84787917137146
123,126,3.8321597576141357
123,509,3.826763391494751
123,225,3.82675838470459
124,1430,5.745710849761963
124,541,5.454244613647461
124,1330,5.338444709777832
124,1288,5.322013854980469
124,1485,5.298871994018555
124,831,5.204108238220215
124,509,5.189826488494873
124,1333,5.160097122192383
124,113,5.157168865203857
124,49,5.134455680847168
124,311,5.133566379547119
124,1441,5.1083855628967285
124,949,5.092115879058838
124,476,5.07379674911499
124,748,5.050018787384033
124,270,5.039252758026123
124,8,5.028674125671387
124,655,5.017772674560547
124,190,5.012099742889404
124,165,4.983715057373047
125,274,6.498993396759033
125,891,6.371942043304443
125,344,6.076898097991943
125,899,6.066876411437988
125,949,6.04594612121582
125,807,6.028486251831055
125,342,5.860212802886963
125,303,5.81925106048584
125,694,5.801185607910156
125,645,5.78131103515625
125,1181,5.74827241897583
125,18,5.66079568862915
125,741,5.654476165771484
125,850,5.65120267868042
125,587,5.526334285736084
125,328,5.520905017852783
125,637,5.469830513000488
125,1246,5.443613529205322
125,643,5.389150619506836
125,47,5.370289325714111
126,498,5.9214558601379395
126,1012,5.48731803894043
126,774,5.412527561187744
126,268,5.39951229095459
126,362,5.366408348083496
126,281,5.3648271560668945
126,937,5.325204849243164
126,590,5.319746017456055
126,695,5.31638240814209
126,1582,5.2899556159973145
126,337,5.216877460479736
126,1076,5.21375846862793
126,344,5.153502941131592
126,258,5.1291680335998535
126,1146,5.109696388244629
126,877,5.086424827575684
126,691,5.0834832191467285
126,737,5.067035675048828
126,1255,5.038219928741455
126,714,4.987992286682129
127,135,5.845545768737793
127,498,5.806436538696289
127,1012,5.7685770988464355
127,81,5.678906440734863
127,514,5.580120086669922
127,128,5.564071178436279
127,937,5.552308559417725
127,1582,5.443711757659912
127,590,5.3968987464904785
127,695,5.385289669036865
127,1255,5.363826274871826
127,1011,5.281899929046631
127,463,5.277224540710449
127,661,5.273462772369385
127,314,5.258190631866455
127,895,5.213303089141846
127,390,5.201539993286133
127,189,5.178743362426758
127,7,5.173092365264893
127,500,5.172333240509033
128,527,5.248940467834473
128,170,5.182638645172119
128,748,5.164295673370361
128,241,5.136075496673584
128,1147,5.117801666259766
128,13,5.115350246429443
128,505,5.113575458526611
128,541,5.059469699859619
128,545,5.025899410247803
128,169,5.015417575836182
128,186,4.883518218994141
128,611,4.868703365325928
128,528,4.830856800079346
128,690,4.825634956359863
128,204,4.809417247772217
128,318,4.798635482788086
128,192,4.7931413650512695
128,702,4.788458347320557
128,485,4.767973899841309
128,223,4.733630657196045
129,311,4.450871467590332
129,1156,4.411393642425537
129,114,4.356199264526367
129,1430,4.347164630889893
129,331,4.2538604736328125
129,1010,4.234310150146484
129,831,4.207882404327393
129,193,4.18534517288208
129,128,4.1831841468811035
129,749,4.163002014160156
129,1049,4.151281356811523
129,78,4.140108585357666
129,509,4.135706424713135
129,172,4.133084297180176
129,308,4.130497455596924
129,189,4.123538017272949
129,1139,4.120969772338867
129,655,4.106017589569092
129,270,4.100846767425537
129,392,4.088745594024658
130,949,6.055928707122803
130,1288,5.989943981170654
130,831,5.898890972137451
130,1430,5.814154148101807
130,891,5.655490398406982
130,736,5.646740436553955
130,1539,5.580034255981445
130,476,5.561568260192871
130,610,5.534852504730225
130,318,5.479405403137207
130,637,5.424442768096924
130,937,5.404025554656982
130,168,5.396664142608643
130,630,5.378857135772705
130,1254,5.3511481285095215
130,1158,5.3458170890808105
130,311,5.337657451629639
130,1330,5.315834045410156
130,726,5.311218738555908
130,250,5.308398246765137
131,1485,5.241748332977295
131,1330,5.23289155960083
131,509,4.843225002288818
131,1430,4.815796375274658
131,541,4.78930139541626
131,863,4.582794189453125
131,486,4.5783162117004395
131,521,4.527473449707031
131,1441,4.522083759307861
131,406,4.484503746032715
131,503,4.482824802398682
131,223,4.4818854331970215
131,204,4.4776482582092285
131,177,4.474142074584961
131,1333,4.462265491485596
131,613,4.411990165710449
131,1288,4.4070820808410645
131,196,4.383960723876953
131,1181,4.370243549346924
131,523,4.367995738983154
132,1430,5.629699230194092
132,55,5.489192485809326
132,541,5.461889743804932
132,173,5.418063163757324
132,114,5.409107208251953
132,316,5.390079975128174
132,171,5.382178783416748
132,250,5.364720344543457
132,168,5.358285427093506
132,222,5.2866411209106445
132,135,5.241260528564453
132,172,5.235607147216797
132,476,5.2310380935668945
132,113,5.2088847160339355
132,128,5.183764934539795
132,63,5.1833295822143555
132,494,5.177343368530273
132,227,5.172033309936523
132,1156,5.149693012237549
132,165,5.1352081298828125
133,1330,6.185307025909424
133,1485,5.922116279602051
133,1430,5.921525001525879
133,189,5.868750095367432
133,949,5.655977725982666
133,222,5.654488563537598
133,155,5.628386974334717
133,494,5.606653690338135
133,316,5.552773952484131
133,113,5.546334266662598
133,270,5.528363227844238
133,477,5.526096820831299
133,168,5.424384593963623
133,184,5.385653972625732
133,610,5.384783744812012
133,425,5.383577823638916
133,486,5.364760875701904
133,631,5.359460353851318
133,601,5.336300373077393
133,653,5.3102288246154785
134,505,5.160221576690674
134,1252,5.026301860809326
134,1288,4.939260005950928
134,1554,4.903022289276123
134,130,4.869492053985596
134,241,4.86752462387085
134,250,4.849548816680908
134,1351,4.817821502685547
134,714,4.797835350036621
134,1220,4.784916400909424
134,831,4.775138854980469
134,1147,4.7550272941589355
134,629,4.752329349517822
134,169,4.749058723449707
134,1581,4.728161811828613
134,481,4.723808765411377
134,304,4.6892008781433105
134,636,4.662027359008789
134,748,4.661035060882568
134,316,4.65249490737915
135,318,5.360814571380615
135,1010,5.340028285980225
135,388,5.219620227813721
135,526,4.946257591247559
135,56,4.876468181610107
135,177,4.834232330322266
135,848,4.801973819732666
135,1288,4.799724102020264
135,432,4.791288375854492
135,252,4.757226943969727
135,609,4.744378566741943
135,510,4.725902557373047
135,611,4.710801124572754
135,1226,4.678050518035889
135,651,4.659045696258545
135,426,4.6469526290893555
135,464,4.621531009674072
135,1254,4.616607189178467
135,661,4.614847183227539
135,390,4.6095871925354
136,498,5.491031169891357
136,1255,5.343273162841797
136,698,5.162346363067627
136,937,5.038228988647461
136,1118,5.001086711883545
136,281,4.863888263702393
136,128,4.845923900604248
136,146,4.8220906257629395
136,949,4.803735256195068
136,1582,4.790599346160889
136,1430,4.764928817749023
136,1299,4.740479946136475
136,899,4.686783313751221
136,268,4.680484294891357
136,831,4.676339626312256
136,135,4.6689887046813965
136,5,4.6608052253723145
136,303,4.6590471267700195
136,1246,4.643217086791992
136,1154,4.639889240264893
137,541,5.7143964767456055
137,509,5.560797214508057
137,1430,5.525176525115967
137,1485,5.463490009307861
137,1330,5.375950336456299
137,655,5.3251051902771
137,521,5.3192830085754395
137,1129,5.299942493438721
137,1441,5.17102575302124
137,496,5.144651889801025
137,204,5.066347122192383
137,1288,5.058435916900635
137,659,5.050553798675537
137,487,5.049591541290283
137,270,5.046966075897217
137,191,5.038474082946777
137,1333,5.016749858856201
137,646,4.980334281921387
137,748,4.976006031036377
137,503,4.973353862762451
138,432,4.817321300506592
138,491,4.712411880493164
138,645,4.707259178161621
138,748,4.68569803237915
138,1578,4.683685302734375
138,830,4.661660671234131
138,611,4.635467052459717
138,1352,4.55093240737915
138,1010,4.545006275177002
138,1351,4.520386219024658
138,517,4.512260913848877
138,858,4.50848388671875
138,494,4.491726398468018
138,1581,4.490623474121094
138,1147,4.482351779937744
138,118,4.473752498626709
138,601,4.440868854522705
138,614,4.4336419105529785
138,605,4.382673263549805
138,430,4.363004684448242
139,1430,5.7446608543396
139,250,5.414242744445801
139,388,5.25161600112915
139,774,5.226230144500732
139,1330,5.194580554962158
139,831,5.151888370513916
139,749,5.098626136779785
139,1485,5.047548770904541
139,56,4.983588218688965
139,849,4.967740058898926
139,314,4.913849830627441
139,1288,4.826260089874268
139,1333,4.8011250495910645
139,1089,4.7754435539245605
139,1057,4.7668867111206055
139,1539,4.754523754119873
139,620,4.72121524810791
139,541,4.713123321533203
139,189,4.677552223205566
139,741,4.671651363372803
140,498,5.30269193649292
140,1430,5.202053070068359
140,1485,5.051133155822754
140,128,4.984401702880859
140,1012,4.917026996612549
140,311,4.910299301147461
140,114,4.887174129486084
140,281,4.8681640625
140,221,4.820187091827393
140,1330,4.778704643249512
140,937,4.763421058654785
140,189,4.715035915374756
140,268,4.702672481536865
140,1441,4.66154146194458
140,655,4.636993408203125
140,1582,4.602261543273926
140,1055,4.601832866668701
140,949,4.596851825714111
140,1444,4.570112705230713
140,100,4.568971157073975
141,314,5.41332483291626
141,1181,5.317745685577393
141,742,5.097207546234131
141,313,5.03375768661499
141,270,5.014489650726318
141,13,5.003404140472412
141,1485,4.994144916534424
141,646,4.987887859344482
141,274,4.984460353851318
141,188,4.983362197875977
141,1010,4.981380462646484
141,1330,4.976579189300537
141,511,4.974738121032715
141,645,4.935159683227539
141,464,4.896061897277832
141,290,4.8721137046813965
141,526,4.857071876525879
141,1054,4.8562846183776855
141,1190,4.77090311050415
141,406,4.761889457702637
142,228,5.514106750488281
142,1299,5.506381988525391
142,225,5.433836936950684
142,311,5.333227634429932
142,128,5.331490516662598
142,514,5.284766674041748
142,1182,5.225235462188721
142,1010,5.2117228507995605
142,340,5.189183712005615
142,308,5.132693290710449
142,5,5.132612705230713
142,832,5.129646301269531
142,270,5.078259468078613
142,590,5.075223922729492
142,695,5.071859836578369
142,314,5.056136608123779
142,1204,5.032608509063721
142,264,5.031913757324219
142,485,5.022560119628906
142,392,4.984172821044922
143,736,6.206180095672607
143,937,5.993288516998291
143,155,5.74558162689209
143,692,5.725173473358154
143,939,5.577151775360107
143,1330,5.448974609375
143,861,5.433512210845947
143,306,5.352928638458252
143,1430,5.306258201599121
143,687,5.113317489624023
143,952,5.051393985748291
143,897,5.03244161605835
143,742,4.998842716217041
143,690,4.97718620300293
143,1092,4.968499183654785
143,511,4.968024730682373
143,55,4.960477352142334
143,629,4.951878070831299
143,949,4.940821170806885
143,125,4.93770694732666
144,494,5.366252422332764
144,1010,5.295629978179932
144,169,5.245891571044922
144,611,5.245754718780518
144,481,5.153867721557617
144,188,5.126682758331299
144,168,5.117349147796631
144,21,5.109913349151611
144,882,5.067362308502197
144,1252,5.003746032714844
144,311,5.000911235809326
144,748,4.958920001983643
144,113,4.928211688995361
144,250,4.85764217376709
144,496,4.85481071472168
144,165,4.851059436798096
144,164,4.838531017303467
144,485,4.838329315185547
144,172,4.83306360244751
144,513,4.807250022888184
145,831,5.347210884094238
145,63,5.291839122772217
145,882,5.2682204246521
145,541,5.239075660705566
145,314,5.223703861236572
145,1430,5.2214179039001465
145,476,5.207595348358154
145,518,5.161021709442139
145,832,5.150603294372559
145,749,5.038877010345459
145,311,4.979542255401611
145,126,4.978993892669678
145,509,4.94907808303833
145,513,4.911954402923584
145,97,4.908005237579346
145,250,4.897658824920654
145,326,4.895204067230225
145,517,4.890222549438477
145,774,4.870981216430664
145,485,4.849438190460205
146,1430,5.715950012207031
146,541,5.229551315307617
146,1330,5.2176289558410645
146,1288,5.126803874969482
146,1333,5.039281368255615
146,1485,5.037141799926758
146,831,4.9498066902160645
146,476,4.865226745605469
146,509,4.778003215789795
146,1539,4.716895580291748
146,849,4.707503795623779
146,168,4.6825690269470215
146,749,4.636322498321533
146,318,4.616264820098877
146,511,4.610306739807129
146,949,4.604162693023682
146,1055,4.587841510772705
146,113,4.578111171722412
146,10,4.577995777130127
146,959,4.5714545249938965
147,1330,5.364116191864014
147,541,5.24716854095459
147,511,4.888870716094971
147,951,4.844933032989502
147,318,4.842916488647461
147,517,4.842115879058838
147,1430,4.815619945526123
147,88,4.7502899169921875
147,63,4.682823657989502
147,177,4.661952018737793
147,237,4.649760723114014
147,613,4.628294467926025
147,1411,4.6020731925964355
147,55,4.576114654541016
147,785,4.5687642097473145
147,59,4.549072742462158
147,220,4.541403293609619
147,197,4.540172100067139
147,646,4.539979457855225
147,283,4.526715278625488
148,1010,5.489273548126221
148,188,5.482977390289307
148,142,5.264604568481445
148,1058,5.258354663848877
148,748,5.097691059112549
148,645,4.995607852935791
148,223,4.9744791984558105
148,113,4.955206394195557
148,746,4.920499801635742
148,168,4.90081262588501
148,270,4.867309093475342
148,274,4.787328720092773
148,485,4.712357044219971
148,11,4.710631370544434
148,956,4.6865234375
148,120,4.584712982177734
148,164,4.584508895874023
148,267,4.578366756439209
148,300,4.568548679351807
148,1054,4.5599446296691895
149,1430,5.057811260223389
149,1485,4.60326623916626
149,1444,4.580697059631348
149,1330,4.559490203857422
149,531,4.4141926765441895
149,274,4.393535137176514
149,1352,4.392136573791504
149,1582,4.3889265060424805
149,344,4.38533878326416
149,1333,4.3811421394348145
149,863,4.366629123687744
149,358,4.36371374130249
149,1012,4.356420993804932
149,18,4.344363212585449
149,198,4.338697910308838
149,178,4.322705268859863
149,1288,4.318387985229492
149,304,4.31243896484375
149,1141,4.311359882354736
149,884,4.308233737945557
150,1010,6.094943046569824
150,142,5.5825300216674805
150,882,5.556793689727783
150,188,5.539837837219238
150,485,5.506716251373291
150,611,5.4003825187683105
150,748,5.325747013092041
150,1226,5.287484645843506
150,432,5.06276273727417
150,1252,4.995025634765625
150,527,4.99284029006958
150,168,4.983484745025635
150,1054,4.934208393096924
150,832,4.919691562652588
150,494,4.916151523590088
150,250,4.8969221115112305
150,311,4.86704683303833
150,956,4.8564677238464355
150,223,4.838252544403076
150,169,4.795790195465088
151,1252,5.106610298156738
151,1220,5.077619552612305
151,1351,4.95583963394165
151,1010,4.882001876831055
151,241,4.771811008453369
151,316,4.765912055969238
151,645,4.7508368492126465
151,505,4.749270439147949
151,1485,4.685300827026367
151,169,4.678234577178955
151,1137,4.661499500274658
151,390,4.626992702484131
151,1147,4.597237586975098
151,636,4.586939334869385
151,484,4.574059009552002
151,477,4.570030689239502
151,13,4.5609025955200195
151,1441,4.552783012390137
151,118,4.537054061889648
151,223,4.494786739349365
152,1430,5.667753219604492
152,55,5.424005031585693
152,1330,5.169433116912842
152,1333,4.991084098815918
152,1288,4.928329944610596
152,831,4.924911975860596
152,541,4.8104166984558105
152,1089,4.801029682159424
152,692,4.738855838775635
152,749,4.705252647399902
152,774,4.695736408233643
152,937,4.662635803222656
152,849,4.659306526184082
152,1485,4.642397403717041
152,511,4.622507095336914
152,155,4.587958812713623
152,10,4.57996940612793
152,1150,4.550180435180664
152,848,4.523072242736816
152,1539,4.512514591217041
153,1430,5.754857540130615
153,1485,5.603938579559326
153,201,5.4411091804504395
153,281,5.413405895233154
153,937,5.413331985473633
153,509,5.403263568878174
153,1330,5.331510066986084
153,832,5.309702396392822
153,314,5.278803825378418
153,1139,5.24084997177124
153,135,5.179245948791504
153,186,5.1751909255981445
153,1032,5.175129413604736
153,128,5.170891761779785
153,268,5.170706272125244
153,248,5.163802623748779
153,521,5.161749362945557
153,56,5.161696910858154
153,1055,5.154637813568115
153,176,5.148264408111572
154,1430,5.901655673980713
154,831,5.475658893585205
154,1330,5.403334140777588
154,1288,5.256727695465088
154,1333,5.224986553192139
154,541,5.064850330352783
154,949,4.964846134185791
154,849,4.893208980560303
154,1485,4.860371112823486
154,511,4.856409072875977
154,1539,4.846818923950195
154,848,4.845086097717285
154,155,4.806005477905273
154,1158,4.7784037590026855
154,774,4.756570816040039
154,250,4.749001979827881
154,318,4.746187686920166
154,1036,4.726563453674316
154,476,4.7140069007873535
154,630,4.706298828125
155,513,5.560107707977295
155,481,5.330167293548584
155,609,5.292547225952148
155,527,5.232571601867676
155,133,5.229416370391846
155,223,5.216549873352051
155,11,5.211817264556885
155,177,5.194530487060547
155,526,5.179858207702637
155,355,5.151533603668213
155,746,5.126706123352051
155,274,5.105376720428467
155,478,5.08051061630249
155,832,5.053726673126221
155,611,5.052179336547852
155,509,5.039825916290283
155,198,5.0370965003967285
155,508,5.015833377838135
155,97,5.014115810394287
155,485,5.010702610015869
156,318,5.5730977058410645
156,1330,5.494494438171387
156,541,5.455455303192139
156,13,5.446938514709473
156,1430,5.399869441986084
156,283,5.351926803588867
156,1352,5.327286720275879
156,1581,5.303857803344727
156,511,5.261851787567139
156,505,5.259546756744385
156,59,5.245810031890869
156,1496,5.242534160614014
156,301,5.241063594818115
156,1288,5.199819087982178
156,654,5.195681095123291
156,714,5.186547756195068
156,188,5.1790595054626465
156,1441,5.159241199493408
156,955,5.156169414520264
156,1485,5.152241230010986
157,188,5.2095561027526855
157,528,5.199737071990967
157,283,5.126175403594971
157,1581,5.030938625335693
157,955,5.018153667449951
157,63,5.005268573760986
157,491,4.987734317779541
157,644,4.987419605255127
157,344,4.984141826629639
157,1496,4.9507341384887695
157,197,4.940512657165527
157,59,4.888493537902832
157,112,4.886983871459961
157,342,4.876195907592773
157,652,4.859196186065674
157,1578,4.836568832397461
157,511,4.836224555969238
157,749,4.834691047668457
157,899,4.833771228790283
157,860,4.817177772521973
158,1430,6.228669166564941
158,342,5.805500030517578
158,92,5.794820308685303
158,644,5.781918048858643
158,59,5.617605686187744
158,283,5.5261125564575195
158,955,5.5182785987854
158,884,5.461371898651123
158,599,5.4473371505737305
158,531,5.441616058349609
158,1444,5.439514636993408
158,1525,5.4157490730285645
158,200,5.387715816497803
158,1075,5.378913402557373
158,135,5.361832141876221
158,1581,5.358786106109619
158,976,5.358128070831299
158,1237,5.339604377746582
158,998,5.3278703689575195
158,113,5.313549995422363
159,425,5.781618118286133
159,1010,5.709886074066162
159,611,5.665466785430908
159,655,5.476129531860352
159,432,5.4187469482421875
159,491,5.367018699645996
159,126,5.336928844451904
159,1352,5.332071781158447
159,318,5.275443077087402
159,1441,5.260311603546143
159,430,5.231845378875732
159,316,5.209915637969971
159,508,5.181967258453369
159,177,5.181729793548584
159,732,5.178637504577637
159,291,5.172178745269775
159,59,5.132956027984619
159,1351,5.130876541137695
159,208,5.128749370574951
159,504,5.0996575355529785
160,831,5.356262683868408
160,250,5.25364875793457
160,481,5.228692054748535
160,611,5.090188026428223
160,1288,5.0062665939331055
160,177,4.989391803741455
160,1254,4.985611438751221
160,949,4.975854873657227
160,318,4.919503688812256
160,630,4.895138263702393
160,1441,4.885796070098877
160,1010,4.876332759857178
160,1430,4.867528915405273
160,604,4.8586201667785645
160,809,4.846236228942871
160,432,4.843468189239502
160,955,4.828338146209717
160,478,4.807165622711182
160,655,4.8021769523620605
160,508,4.791022777557373
161,749,4.959895133972168
161,286,4.862851619720459
161,311,4.800055027008057
161,221,4.7224345207214355
161,168,4.7015814781188965
161,222,4.6815185546875
161,189,4.6628851890563965
161,250,4.647191524505615
161,541,4.638391494750977
161,227,4.567625522613525
161,65,4.542910099029541
161,1010,4.536287307739258
161,113,4.532986164093018
161,256,4.464734077453613
161,27,4.450170040130615
161,890,4.424947261810303
161,188,4.405940055847168
161,201,4.40130090713501
161,899,4.395808696746826
161,476,4.387012958526611
162,736,5.124765872955322
162,1485,5.117570400238037
162,1430,5.090888500213623
162,518,5.083247661590576
162,509,5.058334827423096
162,311,4.938240051269531
162,63,4.881425380706787
162,314,4.852011203765869
162,1330,4.845142364501953
162,521,4.816821098327637
162,494,4.808087348937988
162,937,4.799710750579834
162,1129,4.797480583190918
162,1140,4.784632205963135
162,204,4.764513969421387
162,954,4.74383020401001
162,476,4.692423343658447
162,513,4.672832012176514
162,1055,4.668269634246826
162,649,4.665885925292969
163,126,6.542576313018799
163,425,6.228513717651367
163,318,6.217295169830322
163,184,6.211050510406494
163,1352,6.0742506980896
163,472,6.073154926300049
163,199,6.064559459686279
163,22,6.050873756408691
163,1012,6.034382343292236
163,355,6.016946315765381
163,186,5.963643550872803
163,191,5.929615497589111
163,601,5.912408828735352
163,430,5.908876895904541
163,192,5.888175964355469
163,526,5.887722969055176
163,502,5.882683277130127
163,134,5.865574359893799
163,179,5.856368541717529
163,196,5.848086833953857
164,1430,6.093602657318115
164,55,5.849854469299316
164,1330,5.595282554626465
164,344,5.497626781463623
164,1333,5.314122676849365
164,774,5.279403209686279
164,1288,5.215582370758057
164,831,5.204697132110596
164,849,5.085156440734863
164,848,5.037034511566162
164,541,5.018147945404053
164,10,5.005819797515869
164,1539,4.938364505767822
164,1057,4.9310431480407715
164,1089,4.905348300933838
164,630,4.898246765136719
164,1485,4.878066539764404
164,714,4.860162734985352
164,473,4.848745822906494
164,178,4.840419769287109
165,1485,5.4915947914123535
165,1330,5.3655476570129395
165,1181,5.354198455810547
165,477,5.301703929901123
165,645,5.279092311859131
165,863,5.223402500152588
165,204,5.203698635101318
165,482,5.155181884765625
165,425,5.131159782409668
165,486,5.111651420593262
165,1141,5.1092305183410645
165,494,5.076594352722168
165,1352,5.043335437774658
165,1441,5.038906574249268
165,1351,5.024125099182129
165,133,4.998060703277588
165,613,4.992203712463379
165,478,4.9866108894348145
165,472,4.95840311050415
165,1190,4.943296432495117
166,494,7.112907409667969
166,135,6.517157554626465
166,1011,6.324926853179932
166,222,6.060338497161865
166,27,6.03664493560791
166,655,5.9660563468933105
166,707,5.918374538421631
166,728,5.916497707366943
166,114,5.889065265655518
166,81,5.843080997467041
166,190,5.830440998077393
166,63,5.818943023681641
166,492,5.805644989013672
166,21,5.789077281951904
166,221,5.763324737548828
166,316,5.732246398925781
166,165,5.695260047912598
166,928,5.673793315887451
166,170,5.625250339508057
166,1010,5.622438907623291
167,611,5.617204189300537
167,527,5.351204872131348
167,63,5.301442623138428
167,250,5.2871270179748535
167,1226,5.260624885559082
167,528,5.204200267791748
167,491,5.054765224456787
167,432,4.9010396003723145
167,996,4.87762975692749
167,608,4.862215518951416
167,283,4.8451080322265625
167,342,4.830471038818359
167,296,4.814032077789307
167,848,4.810378074645996
167,318,4.793179512023926
167,388,4.771359443664551
167,882,4.7177348136901855
167,355,4.7085652351379395
167,476,4.687504768371582
167,165,4.604835033416748
168,1430,5.952427387237549
168,541,5.903162479400635
168,1330,5.707627773284912
168,1333,5.449431896209717
168,168,5.386066436767578
168,476,5.359740734100342
168,55,5.351699352264404
168,1288,5.332784175872803
168,113,5.192891597747803
168,318,5.1453776359558105
168,49,5.134659290313721
168,494,5.115166187286377
168,63,5.11008882522583
168,509,5.095886707305908
168,511,5.08033561706543
168,222,5.068002223968506
168,1485,5.037721633911133
168,171,5.037108898162842
168,1254,5.031459331512451
168,831,5.021568775177002
169,831,5.671915531158447
169,774,5.269429683685303
169,314,5.097282886505127
169,63,5.031373977661133
169,56,5.026787281036377
169,651,4.991887092590332
169,1485,4.935873031616211
169,1089,4.930628776550293
169,1288,4.906145095825195
169,749,4.904442310333252
169,1261,4.8954668045043945
169,517,4.883447170257568
169,639,4.8609619140625
169,250,4.8547868728637695
169,601,4.8467607498168945
169,849,4.845767021179199
169,406,4.8425421714782715
169,882,4.828678131103516
169,691,4.823179244995117
169,832,4.821828365325928
170,514,6.151662826538086
170,832,5.301812171936035
170,1255,5.297335624694824
170,1090,5.199903964996338
170,1156,5.1990885734558105
170,1351,5.161040782928467
170,590,5.131561756134033
170,748,5.092545032501221
170,56,5.024786949157715
170,1010,4.985949516296387
170,683,4.94867467880249
170,1430,4.935443878173828
170,311,4.869505405426025
170,223,4.867181777954102
170,657,4.863499164581299
170,128,4.856801509857178
170,698,4.844791889190674
170,498,4.842692852020264
170,250,4.810916423797607
170,1058,4.799914836883545
171,749,5.5871262550354
171,314,5.218911170959473
171,1139,5.180957794189453
171,160,5.174736499786377
171,286,5.152659893035889
171,311,5.1254496574401855
171,890,5.052177906036377
171,1010,5.01128625869751
171,21,4.972675323486328
171,94,4.917622089385986
171,517,4.885430812835693
171,270,4.870481491088867
171,214,4.850695610046387
171,485,4.8227715492248535
171,194,4.74751091003418
171,541,4.723117351531982
171,313,4.7153191566467285
171,388,4.714049816131592
171,689,4.690658092498779
171,487,4.689925670623779
172,831,5.131994724273682
172,1351,5.047801971435547
172,1288,5.0430121421813965
172,168,5.041427135467529
172,250,4.933309078216553
172,311,4.924988269805908
172,198,4.92301082611084
172,741,4.919754981994629
172,1430,4.907515048980713
172,748,4.849372386932373
172,1156,4.826781749725342
172,809,4.798946380615234
172,949,4.786682605743408
172,165,4.775136947631836
172,164,4.762609004974365
172,481,4.756992340087891
172,223,4.7535319328308105
172,167,4.745975017547607
172,514,4.74536657333374
172,1010,4.730278491973877
173,1288,5.490478038787842
173,1430,5.4668402671813965
173,250,5.449507713317871
173,135,5.410014629364014
173,494,5.400913715362549
173,1330,5.341924667358398
173,541,5.310999870300293
173,1485,5.306076526641846
173,831,5.299079418182373
173,505,5.211602687835693
173,748,5.200615406036377
173,1441,5.16566801071167
173,1011,5.151151180267334
173,1351,5.1455769538879395
173,318,5.141625881195068
173,168,5.091426849365234
173,832,5.0799126625061035
173,655,5.070695400238037
173,223,5.061539173126221
173,1581,5.053600788116455
174,494,4.705683708190918
174,188,4.638744831085205
174,748,4.5455708503723145
174,63,4.50201416015625
174,646,4.454381465911865
174,135,4.44199800491333
174,858,4.400298118591309
174,170,4.37483549118042
174,1124,4.357494354248047
174,521,4.341129779815674
174,482,4.30590295791626
174,509,4.288904666900635
174,541,4.241370677947998
174,168,4.239159107208252
174,223,4.223849296569824
174,511,4.204015254974365
174,222,4.197616100311279
174,928,4.19543981552124
174,946,4.192718982696533
174,523,4.180388927459717
175,541,5.868645191192627
175,126,5.746180057525635
175,355,5.602790355682373
175,1129,5.575565338134766
175,63,5.563074111938477
175,513,5.553478717803955
175,509,5.448193073272705
175,318,5.4440836906433105
175,184,5.437318801879883
175,191,5.435066223144531
175,1330,5.407948017120361
175,1485,5.390096187591553
175,186,5.3884806632995605
175,521,5.360345363616943
175,526,5.338006973266602
175,179,5.334374904632568
175,609,5.306210994720459
175,601,5.2566351890563965
175,11,5.242259502410889
175,425,5.2384562492370605
176,1181,5.727408409118652
176,344,5.650966167449951
176,614,5.324300289154053
176,148,5.236274242401123
176,1174,5.139280319213867
176,342,5.108455657958984
176,178,5.094901084899902
176,18,5.070055961608887
176,13,5.067008972167969
176,517,5.011809825897217
176,851,5.001474380493164
176,949,4.983298301696777
176,587,4.97407341003418
176,136,4.955045700073242
176,1330,4.953094005584717
176,644,4.945918560028076
176,511,4.926707744598389
176,650,4.888065814971924
176,472,4.869370937347412
176,850,4.837856769561768
177,541,5.305821418762207
177,250,4.988583087921143
177,1430,4.985798358917236
177,1330,4.985019207000732
177,178,4.972200393676758
177,650,4.94605827331543
177,476,4.8599982261657715
177,168,4.822061061859131
177,344,4.819884777069092
177,113,4.7981743812561035
177,342,4.760307788848877
177,149,4.758224010467529
177,1444,4.757617473602295
177,848,4.738929748535156
177,198,4.7331976890563965
177,599,4.70253849029541
177,1180,4.693259239196777
177,170,4.688806056976318
177,133,4.686838626861572
177,176,4.6782546043396
178,406,5.528823375701904
178,1352,5.524381160736084
178,528,5.477458477020264
178,112,5.399805068969727
178,188,5.367988586425781
178,1581,5.258493900299072
178,955,5.249626159667969
178,863,5.246652126312256
178,1496,5.240330219268799
178,1441,5.197288513183594
178,644,5.193766117095947
178,1351,5.172815799713135
178,748,5.171169757843018
178,789,5.143801212310791
178,1141,5.128616809844971
178,118,5.103480815887451
178,509,5.074592113494873
178,174,5.02190637588501
